corpus,class,path,width,height,aspect,mean_R,mean_G,mean_B,mean_brightness,std_brightness,mean_saturation,greenness,sharpness_lapvar,dark_pixel_fraction,very_dark_fraction,background_uniformity
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (403).jpg,480,360,1.3333333333333333,0.5608723759651184,0.6777133345603943,0.8088782429695129,0.6577306985855103,0.12940005958080292,0.309662401676178,-0.007161974906921387,0.00023701213649474084,0.02596859056122449,0.0011160714285714285,0.9352954626083374
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (156).jpg,480,360,1.3333333333333333,0.6974186897277832,0.7075406908988953,0.7746192216873169,0.7121611833572388,0.16123974323272705,0.12048620730638504,-0.028478264808654785,0.00039394141640514135,0.012775031887755101,0.0,0.9339804649353027
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (149).jpg,480,360,1.3333333333333333,0.7035930156707764,0.7113540172576904,0.7771827578544617,0.7165379524230957,0.14355263113975525,0.10637306421995163,-0.029033899307250977,0.0002574446552898735,0.011937978316326531,0.0,0.9445666670799255
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (42).jpg,480,360,1.3333333333333333,0.5949838757514954,0.5951720476150513,0.5766845345497131,0.5930082201957703,0.16706621646881104,0.08587773144245148,0.009337842464447021,0.0005762304645031691,0.12360491071428571,0.02268016581632653,0.85149747133255
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (460).jpg,480,360,1.3333333333333333,0.5284566283226013,0.6693862676620483,0.8078966736793518,0.6430385112762451,0.11633550375699997,0.3420964777469635,0.0012096166610717773,0.000289889401756227,0.002152423469387755,0.0,0.8764222264289856
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (45).jpg,480,360,1.3333333333333333,0.5320267677307129,0.5324155688285828,0.5194429159164429,0.5308204293251038,0.23600183427333832,0.12372516095638275,0.006680727005004883,0.0009501020540483296,0.18263711734693877,0.04045758928571429,0.8336452841758728
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (339).jpg,480,360,1.3333333333333333,0.6336353421211243,0.7088910937309265,0.8137519955635071,0.6983437538146973,0.14642807841300964,0.22202792763710022,-0.01480257511138916,0.0002969510678667575,0.023058832908163265,0.0,0.9346966743469238
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (345).jpg,480,360,1.3333333333333333,0.6132882237434387,0.677068293094635,0.78347247838974,0.6701281070709229,0.15364901721477509,0.21903805434703827,-0.021312057971954346,0.0002692627313081175,0.02919722576530612,0.004065688775510204,0.899662971496582
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (292).jpg,480,360,1.3333333333333333,0.6185885667800903,0.6847814321517944,0.7925553321838379,0.6772760152816772,0.1416710615158081,0.223402738571167,-0.020790517330169678,0.00031723061692900956,0.014429209183673469,0.0,0.932919442653656
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (103).jpg,480,360,1.3333333333333333,0.6029587984085083,0.5950331687927246,0.534092903137207,0.5904556512832642,0.21014265716075897,0.1676301807165146,0.026507318019866943,0.0012710754526779056,0.08215082908163265,0.029316804846938774,0.7903077006340027
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (419).jpg,480,360,1.3333333333333333,0.6165717840194702,0.7030606865882874,0.8091209530830383,0.6892914175987244,0.12710434198379517,0.23930113017559052,-0.009785711765289307,0.00022601417731493711,0.0021324936224489796,0.0,0.8669583201408386
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (167).jpg,480,360,1.3333333333333333,0.6772122383117676,0.6827861070632935,0.7545122504234314,0.689296305179596,0.14999902248382568,0.11784186959266663,-0.03307616710662842,0.00034327138564549387,0.01927216198979592,0.0,0.9314988255500793
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (23).jpg,480,360,1.3333333333333333,0.6166327595710754,0.6198055744171143,0.6025187373161316,0.6168861389160156,0.17556242644786835,0.07600363343954086,0.010229825973510742,0.0007931020809337497,0.10353555484693877,0.04823022959183673,0.9357672929763794
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (266).jpg,480,360,1.3333333333333333,0.669664204120636,0.7087592482566833,0.7996218800544739,0.7074281573295593,0.12834621965885162,0.17151811718940735,-0.025883793830871582,0.00024753931211307645,0.004803093112244898,0.0,0.9602036476135254
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (100).jpg,480,360,1.3333333333333333,0.6622029542922974,0.6535616517066956,0.6281811594963074,0.6532520651817322,0.13851594924926758,0.0747298002243042,0.008369624614715576,0.0006565996445715427,0.030552455357142856,0.016541772959183673,0.9050275683403015
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (417).jpg,480,360,1.3333333333333333,0.6188773512840271,0.7080957293510437,0.8162379264831543,0.6937476396560669,0.1246449276804924,0.2427569031715393,-0.009461939334869385,0.00021347847359720618,0.0036471619897959183,0.0,0.8895139098167419
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (380).jpg,480,360,1.3333333333333333,0.6125668883323669,0.6957964301109314,0.8053902387619019,0.6834045648574829,0.12589550018310547,0.2408912479877472,-0.013182103633880615,0.00023369309201370925,0.0038066007653061226,0.0,0.9386370778083801
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (175).jpg,480,360,1.3333333333333333,0.710584819316864,0.7174522280693054,0.7869364023208618,0.7233201861381531,0.12691622972488403,0.11061514914035797,-0.03130835294723511,0.0002756735775619745,0.003667091836734694,0.0,0.9261109232902527
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (244).jpg,480,360,1.3333333333333333,0.6491422653198242,0.6801543235778809,0.7714048027992249,0.6812843084335327,0.1425744742155075,0.16604354977607727,-0.03011918067932129,0.0002894591889344156,0.010024713010204082,0.0,0.8862664103507996
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (471).jpg,480,360,1.3333333333333333,0.5703951716423035,0.682621955871582,0.8088855147361755,0.6634602546691895,0.12365798652172089,0.2960841655731201,-0.007018387317657471,0.0003153603756800294,0.014050542091836735,0.0003786670918367347,0.9153886437416077
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (206).jpg,480,360,1.3333333333333333,0.6998382806777954,0.7059370279312134,0.7698529362678528,0.7113999128341675,0.14660289883613586,0.11498412489891052,-0.028908610343933105,0.00019880372565239668,0.007194674744897959,0.0,0.9412024617195129
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (344).jpg,480,360,1.3333333333333333,0.6165404319763184,0.6889684200286865,0.7945488691329956,0.6793485879898071,0.14754539728164673,0.22528648376464844,-0.01657623052597046,0.000265316542936489,0.0262874681122449,0.0,0.9007605910301208
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (279).jpg,480,360,1.3333333333333333,0.6973685622215271,0.715598464012146,0.7877568006515503,0.7183737754821777,0.118067167699337,0.12481812387704849,-0.026964187622070312,0.0002557021798565984,0.0,0.0,0.9558257460594177
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (47).jpg,480,360,1.3333333333333333,0.6122762560844421,0.6121770739555359,0.6022101044654846,0.6110705137252808,0.19725975394248962,0.08401501923799515,0.00493389368057251,0.0007758005522191525,0.048927774234693876,0.010483099489795918,0.885346531867981
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (231).jpg,480,360,1.3333333333333333,0.6968086957931519,0.7069862484931946,0.7821722030639648,0.7125144004821777,0.14330759644508362,0.12396370619535446,-0.03250420093536377,0.0003037964052055031,0.005978954081632653,0.0,0.9208140969276428
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (93).jpg,480,360,1.3333333333333333,0.6915398240089417,0.6985853314399719,0.7565597295761108,0.7030878067016602,0.13599064946174622,0.10436216741800308,-0.02546447515487671,0.000289085233816877,0.005420918367346939,0.0,0.8976387977600098
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (280).jpg,480,360,1.3333333333333333,0.6419810652732849,0.6887890696525574,0.7840146422386169,0.6856491565704346,0.1535605788230896,0.18600614368915558,-0.024208784103393555,0.00033692698343656957,0.005799585459183673,0.0,0.9270785450935364
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (77).jpg,480,360,1.3333333333333333,0.5637215375900269,0.5464118719100952,0.4881117641925812,0.544941246509552,0.19516782462596893,0.19348736107349396,0.020495235919952393,0.0011666151694953442,0.13472576530612246,0.03962053571428571,0.8105195760726929
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (84).jpg,480,360,1.3333333333333333,0.5668891668319702,0.5645121932029724,0.5123790502548218,0.5592797994613647,0.20055992901325226,0.13779346644878387,0.024878084659576416,0.0013236263766884804,0.08099489795918367,0.00940688775510204,0.7981296181678772
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (28).jpg,480,360,1.3333333333333333,0.6240986585617065,0.6315567493438721,0.6267985701560974,0.6287843585014343,0.14095160365104675,0.05075221136212349,0.0061081647872924805,0.0009637169423513114,0.03142936862244898,0.0016143176020408164,0.8845603466033936
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (33).jpg,480,360,1.3333333333333333,0.6000800728797913,0.6049766540527344,0.5960621237754822,0.6024962663650513,0.21396124362945557,0.06726498156785965,0.006905555725097656,0.0009943392360582948,0.06883769132653061,0.001753826530612245,0.8577024936676025
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (179).jpg,480,360,1.3333333333333333,0.6960788369178772,0.6999301314353943,0.7682029604911804,0.7065616250038147,0.15708574652671814,0.11619864404201508,-0.03221076726913452,0.00027987774228677154,0.012376434948979591,0.0,0.8358267545700073
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (57).jpg,480,360,1.3333333333333333,0.5854259133338928,0.5825068354606628,0.527947723865509,0.5771599411964417,0.19081486761569977,0.13122181594371796,0.025820016860961914,0.0013524251990020275,0.06726323341836735,0.007892219387755101,0.8642144203186035
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (25).jpg,480,360,1.3333333333333333,0.5929662585258484,0.5952590703964233,0.5764187574386597,0.5924257040023804,0.19899886846542358,0.09575478732585907,0.0105665922164917,0.0009112864499911666,0.14572704081632654,0.06951530612244898,0.8823159337043762
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (221).jpg,480,360,1.3333333333333333,0.6865164041519165,0.7108626365661621,0.7978357672691345,0.7134979963302612,0.13083994388580322,0.1515805721282959,-0.031313419342041016,0.00028558445046655834,0.003866390306122449,0.0,0.9287528395652771
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (210).jpg,480,360,1.3333333333333333,0.6700184345245361,0.711423933506012,0.805671751499176,0.7097879648208618,0.1363302320241928,0.17433033883571625,-0.02642112970352173,0.00037363998126238585,0.002590880102040816,0.0,0.8478345274925232
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (44).jpg,480,360,1.3333333333333333,0.558501660823822,0.5648083686828613,0.5674629807472229,0.563225269317627,0.15878428518772125,0.0682317465543747,0.0018260478973388672,0.0009984252974390984,0.05416932397959184,0.0015744579081632653,0.8401683568954468
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (163).jpg,480,360,1.3333333333333333,0.6912369728088379,0.6987721920013428,0.769880473613739,0.7046254873275757,0.13401496410369873,0.12344246357679367,-0.031786561012268066,0.00024597777519375086,0.002570950255102041,0.0,0.9412603378295898
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (396).jpg,480,360,1.3333333333333333,0.604477047920227,0.6900935769081116,0.8085772395133972,0.6780014038085938,0.1381712555885315,0.25618797540664673,-0.016433537006378174,0.00025221655960194767,0.017777423469387755,0.0,0.9273878335952759
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (227).jpg,480,360,1.3333333333333333,0.6790928244590759,0.6912064552307129,0.7671726942062378,0.6962447166442871,0.14856335520744324,0.12364450842142105,-0.03192627429962158,0.0002721098717302084,0.004324776785714286,0.0,0.8133336901664734
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (66).jpg,480,360,1.3333333333333333,0.6112881898880005,0.5964059829711914,0.5351851582527161,0.5938766002655029,0.20261451601982117,0.16909486055374146,0.023169279098510742,0.0015519984299317002,0.05709901147959184,0.01602359693877551,0.7735088467597961
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (123).jpg,480,360,1.3333333333333333,0.6939362287521362,0.7007580399513245,0.7649665474891663,0.7060381174087524,0.15902802348136902,0.11399614810943604,-0.02869337797164917,0.0002554016245994717,0.03148915816326531,0.00027901785714285713,0.8811314105987549
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (463).jpg,480,360,1.3333333333333333,0.5412099957466125,0.6790854930877686,0.8204119801521301,0.6539719104766846,0.11355011910200119,0.3402917683124542,-0.0017254948616027832,0.00029956671642139554,0.011818399234693877,0.0,0.9258568286895752
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (115).jpg,480,360,1.3333333333333333,0.6931354999542236,0.7012456655502319,0.7684702277183533,0.7064844369888306,0.15661907196044922,0.11757272481918335,-0.029557228088378906,0.0002522750000935048,0.02822066326530612,9.964923469387755e-05,0.8711360692977905
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (134).jpg,480,360,1.3333333333333333,0.7099232077598572,0.718259871006012,0.7828308343887329,0.7231282591819763,0.12408287823200226,0.10331558436155319,-0.028117120265960693,0.00025216216454282403,0.00332828443877551,0.0,0.9386366605758667
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (276).jpg,480,360,1.3333333333333333,0.6529495120048523,0.6879973411560059,0.7748979926109314,0.6874246597290039,0.17479126155376434,0.1645018458366394,-0.025926411151885986,0.00041256588883697987,0.05131935586734694,0.0,0.9294204711914062
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (448).jpg,480,360,1.3333333333333333,0.5787281394004822,0.6668131947517395,0.7801049947738647,0.6533910036087036,0.11254678666591644,0.26112794876098633,-0.012603342533111572,0.0003092398401349783,0.0005779655612244898,0.0,0.9435701966285706
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (285).jpg,480,360,1.3333333333333333,0.6288269758224487,0.6793477535247803,0.7766993045806885,0.6753401756286621,0.15938341617584229,0.19086048007011414,-0.02341538667678833,0.0003579609328880906,0.017020089285714284,0.0,0.9263272881507874
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (198).jpg,480,360,1.3333333333333333,0.7082268595695496,0.7158586978912354,0.7818979620933533,0.7211052775382996,0.1353166103363037,0.1269931197166443,-0.029203712940216064,0.00026742927730083466,0.0,0.0,0.9456440806388855
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (475).jpg,480,360,1.3333333333333333,0.6311057209968567,0.7363651990890503,0.8325019478797913,0.7158520817756653,0.10132358223199844,0.2478606402873993,0.004561364650726318,0.0004155787464696914,0.00033880739795918367,0.0,0.8941006660461426
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (408).jpg,480,360,1.3333333333333333,0.5614670515060425,0.691798210144043,0.824614405632019,0.6679702997207642,0.10875573754310608,0.3180931508541107,-0.001242518424987793,0.00023478397633880377,0.001295440051020408,0.0,0.9614929556846619
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (287).jpg,480,360,1.3333333333333333,0.6248214244842529,0.6715278029441833,0.7644898295402527,0.6681602597236633,0.14922253787517548,0.1835445910692215,-0.023127853870391846,0.0002614312688820064,0.03384088010204082,0.0,0.9402133822441101
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (366).jpg,480,360,1.3333333333333333,0.5769969820976257,0.6828591227531433,0.8112640380859375,0.6658445000648499,0.12233849614858627,0.2951018214225769,-0.011271417140960693,0.00021823369024787098,0.027224170918367346,9.964923469387755e-05,0.9646809697151184
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (426).jpg,480,360,1.3333333333333333,0.5720365643501282,0.6885111331939697,0.8160830736160278,0.6682284474372864,0.11861443519592285,0.3002356290817261,-0.005548715591430664,0.00033674007863737643,0.01992984693877551,0.0028698979591836736,0.9372451305389404
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (320).jpg,480,360,1.3333333333333333,0.5782040953636169,0.6500473618507385,0.7608953714370728,0.6412029266357422,0.1614064872264862,0.2407761961221695,-0.019502341747283936,0.0003433263045735657,0.041493941326530615,0.0007174744897959184,0.8418567776679993
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (495).jpg,480,360,1.3333333333333333,0.6011826395988464,0.6998156905174255,0.8153462409973145,0.6834948658943176,0.13105365633964539,0.2614947259426117,-0.008448779582977295,0.00038608419708907604,0.018136160714285716,0.0015146683673469387,0.9431152939796448
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (402).jpg,480,360,1.3333333333333333,0.5716328024864197,0.6792020201683044,0.8020603656768799,0.6610446572303772,0.13326160609722137,0.2859606146812439,-0.007644593715667725,0.00027458605472929776,0.021245216836734693,0.0,0.88370680809021
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (174).jpg,480,360,1.3333333333333333,0.7013795971870422,0.7109665274620056,0.7839922308921814,0.7164250016212463,0.13183997571468353,0.11562267690896988,-0.0317193865776062,0.0002768481499515474,0.0010562818877551021,0.0,0.932302713394165
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (59).jpg,480,360,1.3333333333333333,0.611153244972229,0.6082326769828796,0.5478924512863159,0.6022272109985352,0.17233353853225708,0.13518846035003662,0.028709828853607178,0.0006519417511299253,0.04667570153061224,0.010542889030612245,0.836414098739624
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (245).jpg,480,360,1.3333333333333333,0.6699739694595337,0.6872122883796692,0.7656279802322388,0.6909973621368408,0.14214035868644714,0.13923893868923187,-0.03058868646621704,0.000278923602309078,0.003866390306122449,0.0,0.9097670316696167
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (487).jpg,480,360,1.3333333333333333,0.6531944870948792,0.7293689250946045,0.809629499912262,0.7157424688339233,0.12682108581066132,0.19253821671009064,-0.0020430684089660645,0.00031410445808432996,0.004643654336734694,0.0,0.9400990009307861
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (324).jpg,480,360,1.3333333333333333,0.592088520526886,0.6782671809196472,0.7943680286407471,0.6657353639602661,0.14245657622814178,0.2563413381576538,-0.014961063861846924,0.00021412207570392638,0.020746970663265307,0.0,0.891907811164856
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (401).jpg,480,360,1.3333333333333333,0.5739442110061646,0.683775007724762,0.8083623647689819,0.6651385426521301,0.11499864608049393,0.29145798087120056,-0.007378280162811279,0.0002368594432482496,0.0,0.0,0.895854651927948
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (176).jpg,480,360,1.3333333333333333,0.6999084949493408,0.708838939666748,0.7810750603675842,0.7144037485122681,0.1237754374742508,0.11674050986766815,-0.03165280818939209,0.00023108950699679554,0.0002192283163265306,0.0,0.9422146677970886
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (188).jpg,480,360,1.3333333333333333,0.7207291126251221,0.7316299676895142,0.8047434091567993,0.7367055416107178,0.11271283030509949,0.11010477691888809,-0.031106293201446533,0.0003235980693716556,0.002650669642857143,0.0,0.93527752161026
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (116).jpg,480,360,1.3333333333333333,0.6970108151435852,0.7054521441459656,0.7729756832122803,0.710625946521759,0.15270859003067017,0.11607452481985092,-0.029541075229644775,0.00024956479319371283,0.027044802295918366,9.964923469387755e-05,0.9418202042579651
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (27).jpg,480,360,1.3333333333333333,0.5843161940574646,0.5820373892784119,0.5741373896598816,0.5818181037902832,0.18649843335151672,0.10636066645383835,0.0028105974197387695,0.0013425564393401146,0.08707350127551021,0.018096301020408163,0.8158191442489624
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (319).jpg,480,360,1.3333333333333333,0.5926757454872131,0.6675084829330444,0.7795771360397339,0.6579093337059021,0.15387938916683197,0.24021276831626892,-0.018617987632751465,0.0002553031372372061,0.03561463647959184,0.0007374043367346938,0.8371502757072449
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (317).jpg,480,360,1.3333333333333333,0.6399257183074951,0.6743013262748718,0.7618097066879272,0.6739989519119263,0.1705392599105835,0.170314222574234,-0.026566386222839355,0.0003994813305325806,0.031369579081632654,0.0,0.7947085499763489
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (212).jpg,480,360,1.3333333333333333,0.6552297472953796,0.6945089101791382,0.7862459421157837,0.6932225227355957,0.1587364226579666,0.17287559807300568,-0.026228904724121094,0.00034443160984665155,0.03708944515306122,0.0,0.9003459811210632
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (192).jpg,480,360,1.3333333333333333,0.7956113815307617,0.7921028733253479,0.8355295062065125,0.798102617263794,0.13004297018051147,0.08173917233943939,-0.023467600345611572,0.0002907033485826105,0.0,0.0,0.9365910887718201
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (133).jpg,480,360,1.3333333333333333,0.6960431933403015,0.7060015201568604,0.7802645564079285,0.7114899158477783,0.1347665637731552,0.11744757741689682,-0.03215235471725464,0.00033300864743068814,0.0022122130102040817,0.0,0.9407573342323303
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (299).jpg,480,360,1.3333333333333333,0.6245753169059753,0.6817085146903992,0.7862472534179688,0.676543116569519,0.15219615399837494,0.20711974799633026,-0.023702800273895264,0.0002545728057157248,0.0343391262755102,0.0,0.8800322413444519
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (219).jpg,480,360,1.3333333333333333,0.6659315228462219,0.6811579465866089,0.7605326175689697,0.6856539845466614,0.15205739438533783,0.13437093794345856,-0.03207409381866455,0.0004269532801117748,0.02100605867346939,0.0,0.9007518887519836
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (76).jpg,480,360,1.3333333333333333,0.6404972672462463,0.6288573145866394,0.5628781914710999,0.6248160600662231,0.17090152204036713,0.1599566638469696,0.02716958522796631,0.0008161436417140067,0.06855867346938775,0.011977838010204082,0.7937487959861755
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (79).jpg,480,360,1.3333333333333333,0.6042773723602295,0.6039377450942993,0.5491378903388977,0.5977920889854431,0.15173828601837158,0.12212201207876205,0.027230143547058105,0.0005367214907892048,0.03950095663265306,0.006058673469387755,0.8511661291122437
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (87).jpg,480,360,1.3333333333333333,0.589970052242279,0.5838791131973267,0.5246564745903015,0.5789489150047302,0.20446747541427612,0.14819185435771942,0.026565849781036377,0.0015890271170064807,0.06792091836734694,0.010961415816326531,0.774163544178009
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (449).jpg,480,360,1.3333333333333333,0.5730003714561462,0.6707082390785217,0.7824435830116272,0.6542314291000366,0.1311052292585373,0.28114011883735657,-0.00701373815536499,0.0004290798387955874,0.00972576530612245,0.0,0.9630852341651917
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (237).jpg,480,360,1.3333333333333333,0.6669571399688721,0.7150164842605591,0.8119049668312073,0.7116920351982117,0.1258993297815323,0.18263790011405945,-0.024414539337158203,0.00027312227757647634,0.0027702487244897957,0.0,0.895230770111084
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (131).jpg,480,360,1.3333333333333333,0.7003051042556763,0.7066406011581421,0.7697318196296692,0.7119386792182922,0.15029914677143097,0.10467981547117233,-0.028377890586853027,0.0003158335748594254,0.014568718112244899,0.0,0.8817291259765625
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (334).jpg,480,360,1.3333333333333333,0.5990086793899536,0.6899782419204712,0.8093960285186768,0.6763918995857239,0.13153037428855896,0.26313528418540955,-0.014224112033843994,0.0002731148269958794,0.013153698979591837,0.0,0.9608761072158813
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (413).jpg,480,360,1.3333333333333333,0.5728077292442322,0.6612566709518433,0.7792894244194031,0.6482662558555603,0.12561097741127014,0.2661134898662567,-0.014791905879974365,0.0003277319192420691,0.0157047193877551,0.0,0.9455878734588623
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (297).jpg,480,360,1.3333333333333333,0.6436551809310913,0.6986889243125916,0.7984071969985962,0.6936017274856567,0.1473320871591568,0.19538454711437225,-0.022342264652252197,0.00024840596597641706,0.016741071428571428,0.0,0.8883679509162903
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (469).jpg,480,360,1.3333333333333333,0.5453054904937744,0.6662888526916504,0.7993927001953125,0.6452886462211609,0.13171570003032684,0.31893664598464966,-0.006060242652893066,0.00035436433972790837,0.02489237882653061,0.0,0.9692211151123047
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (446).jpg,480,360,1.3333333333333333,0.6257908940315247,0.7068503499031067,0.8160384297370911,0.6950610280036926,0.12918852269649506,0.2346804141998291,-0.014064311981201172,0.0003239983634557575,0.017877072704081634,0.0,0.9580850005149841
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (3).jpg,480,360,1.3333333333333333,0.5453776717185974,0.5494798421859741,0.5434034466743469,0.5475605726242065,0.23602089285850525,0.07378678768873215,0.005089282989501953,0.0006042044260539114,0.1436344068877551,0.018255739795918366,0.8968899250030518
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (325).jpg,480,360,1.3333333333333333,0.604780375957489,0.6814830303192139,0.7938626408576965,0.6713602542877197,0.14059413969516754,0.2385251224040985,-0.017838478088378906,0.00025892214034684,0.014787946428571428,0.0,0.9460762143135071
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (465).jpg,480,360,1.3333333333333333,0.5560667514801025,0.6777843832969666,0.8105502724647522,0.6565261483192444,0.1141548603773117,0.3149673640727997,-0.005524098873138428,0.0003709618467837572,0.008729272959183673,0.0,0.9735987782478333
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (355).jpg,480,360,1.3333333333333333,0.6128943562507629,0.6905699968338013,0.8042012453079224,0.680298924446106,0.12493620067834854,0.2407151609659195,-0.01797783374786377,0.00022092921426519752,0.00390625,0.0,0.9572955965995789
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (450).jpg,480,360,1.3333333333333333,0.6117146611213684,0.7094123959541321,0.8229365348815918,0.6931425333023071,0.13229234516620636,0.2560093104839325,-0.007913172245025635,0.00043389201164245605,0.020049426020408163,0.0015943877551020409,0.9411877989768982
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (239).jpg,480,360,1.3333333333333333,0.6257813572883606,0.6692266464233398,0.7675744891166687,0.6674481630325317,0.13668759167194366,0.19344423711299896,-0.027451276779174805,0.0002577558334451169,0.00701530612244898,0.0,0.8925144076347351
internal,mango die back,multiple leaf dataset/mango leaf/mango die back/mango die back (146).jpg,480,360,1.3333333333333333,0.7600734233856201,0.7585439682006836,0.803895890712738,0.7641713619232178,0.1640346497297287,0.0878041610121727,-0.02344071865081787,0.0004929470014758408,0.0,0.0,0.814466655254364
